"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","2558","0.0-0.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2635","0.0-1.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3790","0.0-2.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","1152","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","9295","0.0-3.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","5495",""," ","key"," ","16.82262996941896","960","250","","","","","","","",""
"","psychophysics","4","12768","0.0-4.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","3469",""," ","key"," ","16.781553398058254","500","250","inst","","","","","","",""
"","psychophysics","5","19608","0.0-5.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","6837",""," ","key"," ","16.684596577017114","500","250","sample0","","","","","","",""
"","psychophysics","6","21016","0.0-6.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","1405",""," ","key"," ","16.686746987951807","500","250","sample1","","","","","","",""
"","psychophysics","7","39864","0.0-7.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","18844",""," ","key"," ","16.683790965456154","500","250","sample2","100","","","","","",""
"","psychophysics","8","47554","0.0-8.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","7687",""," ","key"," ","16.682608695652174","500","250","sample3","102","","","","","",""
"","psychophysics","9","56372","0.0-9.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","8815",""," ","key"," ","16.683111954459203","500","250","sample4","100","","","","","",""
"","psychophysics","10","59079","0.0-10.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","2702",""," ","key"," ","16.685185185185187","500","250","sample5","","","","","","",""
"","psychophysics","11","65259","0.0-11.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","6177",""," ","key"," ","16.685636856368564","500","250","sample6","500","","","","","",""
"","psychophysics","12","68822","0.0-12.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","3560",""," ","key"," ","16.683962264150942","500","250","inst","","","","","","",""
"","psychophysics","13","72019","0.0-13.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","3192",""," ","key"," ","16.680628272251308","500","250","inst","","","","","","",""
"","psychophysics","14","75215","0.0-14.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","3193",""," ","key"," ","16.68586387434555","500","250","inst","","","","","","",""
"","psychophysics","15","76341","0.0-15.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","1122",""," ","key"," ","16.696969696969695","500","250","inst","","","","","","",""
"","psychophysics","16","77202","0.0-16.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","859",""," ","key"," ","16.686274509803923","500","250","inst","","","","","","",""
"","psychophysics","17","79086","0.0-17.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","1881",""," ","key"," ","16.678571428571427","500","250","instPzPre","50","50","50","0","","",""
"","psychophysics","18","80928","0.0-18.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","1837",""," ","key"," ","16.68807339449541","500","250","instPz0","50","50","50","2","","",""
"","psychophysics","19","90507","0.0-19.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","9576",""," ","key"," ","16.68411867364747","500","250","instPz1","49","25","50","2","","",""
"","psychophysics","20","98071","0.0-20.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","7561",""," ","key"," ","16.684326710816777","500","250","instPz2","37","20","35","2","","",""
"","psychophysics","21","109966","0.0-21.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","11890",""," ","key"," ","16.683988764044944","500","250","instPz3","102","30","100","2","","",""
"","psychophysics","22","119463","0.0-22.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","9494",""," ","key"," ","16.719576719576718","500","250","instPz4","100","30","100","2","","",""
"","psychophysics","23","121351","0.0-23.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","1884",""," ","key"," ","16.678571428571427","500","250","inst","","","","","","",""
"","psychophysics","24","128606","0.0-24.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","7251",""," ","key"," ","16.68433179723502","500","250","pz","34","55","34","2","0","",""
"","psychophysics","25","133235","0.0-25.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4625",""," ","key"," ","16.681159420289855","500","250","pz","43","42","46","2","0","",""
"","psychophysics","26","139135","0.0-26.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","5896",""," ","key"," ","16.68271954674221","500","250","pz","20","26","21","2","0","",""
"","psychophysics","27","147138","0.0-27.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","null","","null","key","null","16.684100418410043","500","250","pz","45","25","46","2","0","",""
"","psychophysics","28","147234","0.0-28.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","91",""," ","key"," ","16.6","500","250","pz","47","47","44","2","0","",""
"","psychophysics","29","153857","0.0-29.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","6620",""," ","key"," ","16.684343434343436","500","250","pz","41","45","44","2","0","",""
"","psychophysics","30","159761","0.0-30.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","5900",""," ","key"," ","16.744318181818183","500","250","pz","25","33","26","2","0","",""
"","psychophysics","31","167265","0.0-31.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","7497",""," ","key"," ","16.720982142857142","500","250","pz","46","49","51","2","0","",""
"","psychophysics","32","174319","0.0-32.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","7050",""," ","key"," ","16.684085510688835","500","250","pz","50","29","47","2","0","",""
"","psychophysics","33","176430","0.0-33.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","2106",""," ","key"," ","16.682539682539684","500","250","pz","25","25","30","2","0","",""
"","psychophysics","34","182771","0.0-34.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","6336",""," ","key"," ","16.683377308707126","500","250","pz","52","40","57","2","0","",""
"","psychophysics","35","186598","0.0-35.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","3824",""," ","key"," ","16.68421052631579","500","250","pz","44","37","44","2","0","",""
"","psychophysics","36","193363","0.0-36.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","6760",""," ","key"," ","16.68395061728395","500","250","pz","38","48","40","2","0","",""
"","psychophysics","37","198089","0.0-37.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4722",""," ","key"," ","16.69858156028369","500","250","pz","31","22","30","2","0","",""
"","psychophysics","38","203125","0.0-38.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","5033",""," ","key"," ","16.6843853820598","500","250","pz","39","47","42","2","0","",""
"","psychophysics","39","208110","0.0-39.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4983",""," ","key"," ","16.75337837837838","500","250","inst","","","","","","",""
"","psychophysics","40","214851","0.0-40.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","6739",""," ","key"," ","16.682382133995038","500","250","instPog0","160","190","160","1","","0","0"
"","psychophysics","41","223495","0.0-41.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","8642",""," ","key"," ","16.684719535783366","500","250","instPog1","154","190","160","1","","0","0"
"","psychophysics","42","230878","0.0-42.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","7379",""," ","key"," ","16.683257918552037","500","250","instPog2","186","160","160","1","","0","0"
"","psychophysics","43","254719","0.0-43.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","23838",""," ","key"," ","16.683473389355743","500","250","inst","","","","","","",""
"","psychophysics","44","259433","0.0-44.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4712",""," ","key"," ","16.683274021352315","500","250","pog","210","100","182","1","0","0","0"
"","psychophysics","45","264602","0.0-45.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","5165",""," ","key"," ","16.68284789644013","500","250","pog","158","114","137","1","0","0","0"
"","psychophysics","46","269400","0.0-46.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4795",""," ","key"," ","16.682926829268293","500","250","pog","150","192","121","1","0","0","0"
"","psychophysics","47","271628","0.0-47.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","2227",""," ","key"," ","16.681818181818183","500","250","pog","164","164","130","1","0","0","0"
"","psychophysics","48","276881","0.0-48.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","5248",""," ","key"," ","16.68471337579618","500","250","pog","187","159","164","1","0","0","0"
"","psychophysics","49","281551","0.0-49.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4668",""," ","key"," ","16.684587813620073","500","250","pog","150","118","130","1","0","0","0"
"","psychophysics","50","286321","0.0-50.0","5f00ec86304f7322eb8dfa41","64e50d5fb60c11b10d5902ff","","","","","4768",""," ","key"," ","16.68421052631579","500","250","pog","170","200","147","1","0","0","0"
