"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","4952","0.0-0.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5250","0.0-1.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3505522","0.0-2.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","3500272","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","3510795","0.0-3.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","5249",""," ","key"," ","15.626112759643917","1280","250","","","","","","","",""
"","psychophysics","4","3513017","0.0-4.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","2209",""," ","key"," ","15.624113475177305","500","250","inst","","","","","","",""
"","psychophysics","5","3516354","0.0-5.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","3329",""," ","key"," ","15.624413145539906","500","250","sample0","","","","","","",""
"","psychophysics","6","3519314","0.0-6.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","2955",""," ","key"," ","15.622340425531915","500","250","sample1","","","","","","",""
"","psychophysics","7","3528249","0.0-7.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","8930",""," ","key"," ","15.62521891418564","500","250","sample2","100","","","","","",""
"","psychophysics","8","3533721","0.0-8.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","5467",""," ","key"," ","15.624641833810887","500","250","sample3","98","","","","","",""
"","psychophysics","9","3540194","0.0-9.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","6467",""," ","key"," ","15.6256038647343","500","250","sample4","100","","","","","",""
"","psychophysics","10","3548906","0.0-10.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","8705",""," ","key"," ","15.62589928057554","500","250","sample5","","","","","","",""
"","psychophysics","11","3557649","0.0-11.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","8736",""," ","key"," ","15.62432915921288","500","250","sample6","498","","","","","",""
"","psychophysics","12","3560137","0.0-12.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","2485",""," ","key"," ","15.620253164556962","500","250","inst","","","","","","",""
"","psychophysics","13","3566474","0.0-13.0","5e8533ea660027000945d9bf","64de7de63dd242e9adef43c4","","","","","6334",""," ","key"," ","15.624691358024691","500","250","inst","","","","","","",""
