"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","16367","0.0-0.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","16679","0.0-1.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","61198","0.0-2.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","44516","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","87389","0.0-3.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","26175",""," ","key"," ","16.61451967005076","800","250","","","","","","","",""
"","psychophysics","4","93093","0.0-4.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","5679",""," ","key"," ","16.614492711370243","500","250","inst","","","","","","",""
"","psychophysics","5","97916","0.0-5.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","4821",""," ","key"," ","16.614297577854643","500","250","sample0","","","","","","",""
"","psychophysics","6","101599","0.0-6.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","3680",""," ","key"," ","16.6144117647059","500","250","sample1","","","","","","",""
"","psychophysics","7","135524","0.0-7.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","33924",""," ","key"," ","16.62265767533105","500","250","sample2","92","","","","","",""
"","psychophysics","8","147442","0.0-8.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","11912",""," ","key"," ","16.61462622036263","500","250","sample3","90","","","","","",""
"","psychophysics","9","174596","0.0-9.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","27150",""," ","key"," ","16.614412737293332","500","250","sample4","100","","","","","",""
"","psychophysics","10","184089","0.0-10.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","9491",""," ","key"," ","16.614465849387017","500","250","sample5","","","","","","",""
"","psychophysics","11","210608","0.0-11.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","26517",""," ","key"," ","16.614602507837006","500","250","sample6","500","","","","","",""
"","psychophysics","12","219979","0.0-12.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","9368",""," ","key"," ","16.614554174067507","500","250","inst","","","","","","",""
"","psychophysics","13","228409","0.0-13.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","8428",""," ","key"," ","16.614685770750963","500","250","inst","","","","","","",""
"","psychophysics","14","235505","0.0-14.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","7094",""," ","key"," ","16.614504694835635","500","250","inst","","","","","","",""
"","psychophysics","15","238958","0.0-15.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","3450",""," ","key"," ","16.614666666666547","500","250","inst","","","","","","",""
"","psychophysics","16","241355","0.0-16.0","560379c9e372c00011bd4a90","64de66644aa88cd792d1eef0","","","","","2385",""," ","key"," ","16.61518181818175","500","250","inst","","","","","","",""
