"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","3263","0.0-0.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3362","0.0-1.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","5086","0.0-2.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","1723","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","9341","0.0-3.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","4250",""," ","key"," ","16.682415686274513","960","250","","","","","","","",""
"","psychophysics","4","12198","0.0-4.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","2855",""," ","key"," ","16.683023529411763","500","250","inst","","","","","","",""
"","psychophysics","5","17254","0.0-5.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","5053",""," ","key"," ","16.683105960264896","500","250","sample0","","","","","","",""
"","psychophysics","6","20351","0.0-6.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","3094",""," ","key"," ","16.683288043478274","500","250","sample1","","","","","","",""
"","psychophysics","7","35534","0.0-7.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","15174",""," ","key"," ","16.683324175824175","500","250","sample2","102","","","","","",""
"","psychophysics","8","41007","0.0-8.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","5469",""," ","key"," ","16.68274006116206","500","250","sample3","100","","","","","",""
"","psychophysics","9","57390","0.0-9.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","16380",""," ","key"," ","16.683409785932724","500","250","sample4","100","","","","","",""
"","psychophysics","10","65287","0.0-10.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","7893",""," ","key"," ","16.68349152542373","500","250","sample5","","","","","","",""
"","psychophysics","11","75439","0.0-11.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","10149",""," ","key"," ","16.683362438220744","500","250","sample6","500","","","","","",""
"","psychophysics","12","80647","0.0-12.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","5202",""," ","key"," ","16.684080128205142","500","250","inst","","","","","","",""
"","psychophysics","13","84134","0.0-13.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","3485",""," ","key"," ","16.68336538461538","500","250","inst","","","","","","",""
"","psychophysics","14","87638","0.0-14.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","3502",""," ","key"," ","16.68323923444972","500","250","inst","","","","","","",""
"","psychophysics","15","89047","0.0-15.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","1406",""," ","key"," ","16.683373493975918","500","250","inst","","","","","","",""
"","psychophysics","16","91478","0.0-16.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","2429",""," ","key"," ","16.685200000000044","500","250","inst","","","","","","",""
"","psychophysics","17","95319","0.0-17.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","3837",""," ","key"," ","16.68296069868996","500","250","instPzPre","50","50","50","0","","",""
"","psychophysics","18","102974","0.0-18.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","7652",""," ","key"," ","16.683689956331857","500","250","instPz0","46","50","50","2","","",""
"","psychophysics","19","114038","0.0-19.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","11060",""," ","key"," ","16.683415407854987","500","250","instPz1","47","25","50","2","","",""
"","psychophysics","20","121014","0.0-20.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","6972",""," ","key"," ","16.683462829736214","500","250","instPz2","34","20","35","2","","",""
"","psychophysics","21","133494","0.0-21.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","12474",""," ","key"," ","16.683718875502024","500","250","instPz3","98","30","100","2","","",""
"","psychophysics","22","146094","0.0-22.0","5d1ff8e33384f20001149615","64de8157373fbae35a6e89d3","","","","","12594",""," ","key"," ","16.683415894039726","500","250","instPz4","93","30","100","2","","",""
